Date,Products,ISIN,Place,Exec Place,Qty,Buying_value,Actual_value,Total_Actual_value_for_day,Total_Buying_value_for_day,Product_pct_in_portfolio_for_day,Value_diff,Percentage_diff
2024-12-11,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1825.8000183105469,1839.000061,0.0,0.0,
2024-12-12,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1813.800048828125,1839.000061,0.0,0.0,
2024-12-13,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1783.3999633789062,1839.000061,0.0,0.0,
2024-12-14,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1783.3999633789062,1839.000061,0.0,0.0,
2024-12-15,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1783.3999633789062,1839.000061,0.0,0.0,
2024-12-16,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1776.3999938964844,1839.000061,0.0,0.0,
2024-12-17,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1834.7999572753906,1839.000061,0.0,0.0,
2024-12-18,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1836.0000610351562,1839.000061,0.0,0.0,
2024-12-19,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1830.0,1839.000061,0.0,0.0,
2024-12-20,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1825.5999755859375,1839.000061,0.0,0.0,
2024-12-21,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1825.5999755859375,1839.000061,0.0,0.0,
2024-12-22,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1825.5999755859375,1839.000061,0.0,0.0,
2024-12-23,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1835.5999755859375,1839.000061,0.0,0.0,
2024-12-24,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1835.0,1839.000061,0.0,0.0,
2024-12-25,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1835.0,1839.000061,0.0,0.0,
2024-12-26,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1835.0,1839.000061,0.0,0.0,
2024-12-27,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1865.5999755859375,1839.000061,0.0,0.0,
2024-12-28,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1865.5999755859375,1839.000061,0.0,0.0,
2024-12-29,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1865.5999755859375,1839.000061,0.0,0.0,
2024-12-30,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1862.7999877929688,1839.000061,0.0,0.0,
2024-12-31,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1874.7999572753906,1839.000061,0.0,0.0,
2025-01-01,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1874.7999572753906,1839.000061,0.0,0.0,
2025-01-02,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1886.3999938964844,1839.000061,0.0,0.0,
2025-01-03,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1857.4000549316406,1839.000061,0.0,0.0,
2025-01-04,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,1857.4000549316406,1839.000061,0.0,0.0,
2025-01-05,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,6420.144958496094,6403.744965,0.0,0.0,
2025-01-06,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,6609.8443603515625,6403.744965,0.0,0.0,
2025-01-07,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,6644.881210327148,6403.744965,0.0,0.0,
2025-01-08,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,6641.281204223633,6403.744965,0.0,0.0,
2025-01-09,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,6728.632583618164,6403.744965,0.0,0.0,
2025-01-10,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,6663.532485961914,6403.744965,0.0,0.0,
2025-01-11,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,6663.532485961914,6403.744965,0.0,0.0,
2025-01-12,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,6663.532485961914,6403.744965,0.0,0.0,
2025-01-13,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,6618.486862182617,6403.744965,0.0,0.0,
2025-01-14,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,6602.941207885742,6403.744965,0.0,0.0,
2025-01-15,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,8556.515350341797,8269.14502,0.0,0.0,
2025-01-16,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,8591.355209350586,8269.14502,0.0,0.0,
2025-01-17,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,8737.453422546387,8269.14502,0.0,0.0,
2025-01-18,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,8737.453422546387,8269.14502,0.0,0.0,
2025-01-19,Barclays,GB0031348658,LSE,LSE,0,0.0,0.0,8737.453422546387,8269.14502,0.0,0.0,
2025-01-20,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11671.92138671875,20467.08179473877,19944.06641,57.02777515512305,-3.000003281249519,-0.025696132599394912
2025-01-21,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11835.892333984375,20639.252700805664,19944.06641,57.34651591102596,160.97094398437548,1.3787753990553893
2025-01-22,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11747.90771484375,20654.560050964355,19944.06641,56.87803412832918,72.98632484375048,0.6251547432796075
2025-01-23,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11943.873291015625,20948.618354797363,19944.06641,57.01508848329563,268.9519010156255,2.303672050811346
2025-01-24,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11719.912109375,20736.957244873047,19944.06641,56.51702885326921,44.99071937500048,0.3853620754443511
2025-01-25,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11719.912109375,24242.557373046875,23452.666537999998,48.34437196137285,44.99071937500048,0.3853620754443511
2025-01-26,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11719.912109375,24242.557373046875,23452.666537999998,48.34437196137285,44.99071937500048,0.3853620754443511
2025-01-27,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11533.9453125,23954.43389892578,23452.666537999998,48.14952155065218,-140.97607749999952,-1.207512006211457
2025-01-28,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11571.939697265625,24568.3504486084,24033.166537999998,47.10100387680315,-102.98169273437452,-0.8820761125002703
2025-01-29,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11849.888916015625,24945.533237457275,24033.166537999998,47.50304915599991,174.96752601562548,1.498661277201332
2025-01-30,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11829.892578125,25077.168045043945,24033.166537999998,47.17395742962678,154.97118812500048,1.3273852812211568
2025-01-31,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11877.884521484375,25227.365398406982,24033.166537999998,47.083333253001605,202.96313148437548,1.7384539450365883
2025-02-01,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11877.884521484375,25227.365398406982,24033.166537999998,47.083333253001605,202.96313148437548,1.7384539450365883
2025-02-02,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11877.884521484375,25227.365398406982,24033.166537999998,47.083333253001605,202.96313148437548,1.7384539450365883
2025-02-03,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11619.930419921875,24782.13918685913,24033.166537999998,46.88832684017613,-54.99097007812452,-0.4710179044565243
2025-02-04,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11767.904052734375,24904.28602218628,24033.166537999998,47.25252529725525,92.98266273437548,0.7964307392597826
2025-02-05,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11809.896240234375,24958.340854644775,24033.166537999998,47.31843478304184,134.97485023437548,1.1561092852409816
2025-02-06,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12297.81005859375,25693.00811767578,24033.166537999998,47.8644228899509,622.8886685937505,5.335270772163636
2025-02-07,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12185.830078125,25579.5707321167,24033.166537999998,47.63891546790092,510.9086881250005,4.3761210123659815
2025-02-08,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12185.830078125,25579.5707321167,24033.166537999998,47.63891546790092,510.9086881250005,4.3761210123659815
2025-02-09,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12185.830078125,25579.5707321167,24033.166537999998,47.63891546790092,510.9086881250005,4.3761210123659815
2025-02-10,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12107.84423828125,25526.985054016113,24033.166537999998,47.43154827199754,432.9228482812505,3.70814358246613
2025-02-11,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12255.81787109375,25873.3504486084,24033.166537999998,47.36849947376232,580.8964810937505,4.975592226182437
2025-02-12,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12307.808837890625,36300.32432556152,34395.270148,33.90550653902522,632.8874478906255,5.420913998039566
2025-02-13,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11727.911376953125,36869.32024002075,34395.270148,31.809404948623822,52.98998695312548,0.4538787472994324
2025-02-14,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11781.90185546875,37051.28137588501,34395.270148,31.798905241471765,106.98046546875048,0.9163270731774108
2025-02-15,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11781.90185546875,42681.281299591064,40028.270072,27.604377133780268,106.98046546875048,0.9163270731774108
2025-02-16,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11781.90185546875,42681.281299591064,40028.270072,27.604377133780268,106.98046546875048,0.9163270731774108
2025-02-17,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12173.831787109375,43281.691875457764,40028.270072,28.12697761940393,498.9103971093755,4.273351232469202
2025-02-18,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12325.8056640625,43380.00524520874,40028.270072,28.413564254752753,650.8842740625005,5.5750634399988925
2025-02-19,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12235.821533203125,42633.802337646484,40028.270072,28.69981297070155,560.9001432031255,4.804316230202262
2025-02-20,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11933.87451171875,42462.97472000122,40028.270072,28.104188626468435,258.9531217187505,2.2180288249354154
2025-02-21,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12149.83642578125,42744.29636001587,40028.270072,28.424462350365236,474.9150357812505,4.067822128447329
2025-02-22,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12149.83642578125,42744.29636001587,40028.270072,28.424462350365236,474.9150357812505,4.067822128447329
2025-02-23,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12149.83642578125,42744.29636001587,40028.270072,28.424462350365236,474.9150357812505,4.067822128447329
2025-02-24,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11947.872314453125,42167.77280807495,40028.270072,28.334131776021042,272.9509244531255,2.337925158853044
2025-02-25,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11871.885986328125,50195.836334228516,48204.269889,23.65113693350835,196.96459632812548,1.6870742829740413
2025-02-26,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12355.80078125,51523.90069961548,48204.269889,23.980716936173682,680.8793912500005,5.831982661854998
2025-02-27,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12041.99951171875,50686.499938964844,48204.269889,23.75780439805345,367.0781217187505,3.1441592577502613
2025-02-28,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12451.99951171875,51078.348903656006,48204.269889,24.37823418138616,777.0781217187505,6.6559602053025095
2025-03-01,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12451.99951171875,85008.34768295288,82139.27866899999,14.647972641651293,777.0781217187505,6.6559602053025095
2025-03-02,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12451.99951171875,85008.34768295288,82139.27866899999,14.647972641651293,777.0781217187505,6.6559602053025095
2025-03-03,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12444.000244140625,86471.99890136719,82139.27866899999,14.390785921734805,769.0788541406255,6.587443533447428
2025-03-04,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11695.999755859375,82562.44066238403,82139.27866899999,14.166247584282166,21.07836585937548,0.1805439638970921
2025-03-05,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12138.00048828125,85745.30204772949,82139.27866899999,14.155878162893076,463.0790982812505,3.966442966184722
2025-03-06,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12335.999755859375,86994.65003967285,82139.27866899999,14.18018205744111,661.0783658593755,5.662379589344503
2025-03-07,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11950.0,85299.55060958862,82139.27866899999,14.00945247026505,275.0786100000005,2.3561495689008702
2025-03-08,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11950.0,85299.55060958862,82139.27866899999,14.00945247026505,275.0786100000005,2.3561495689008702
2025-03-09,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11950.0,85299.55060958862,82139.27866899999,14.00945247026505,275.0786100000005,2.3561495689008702
2025-03-10,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11381.99951171875,82330.8490562439,82139.27866899999,13.82470804344942,-292.9218782812495,-2.508983730992381
2025-03-11,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11341.99951171875,81149.79913711548,82139.27866899999,13.976620561382585,-332.9218782812495,-2.851598457582844
2025-03-12,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11684.000244140625,82603.50116729736,82139.27866899999,14.144679195227997,9.07885414062548,0.07776372822862734
2025-03-13,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11554.000244140625,82118.90142440796,82139.27866899999,14.069842683875047,-120.92114585937452,-1.035734133190378
2025-03-14,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11790.0,83803.35090637207,82139.27866899999,14.06864984810952,115.07861000000048,0.9856906625390176
2025-03-15,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11790.0,83803.35090637207,82139.27866899999,14.06864984810952,115.07861000000048,0.9856906625390176
2025-03-16,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11790.0,83803.35090637207,82139.27866899999,14.06864984810952,115.07861000000048,0.9856906625390176
2025-03-17,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11794.000244140625,84476.10006332397,82139.27866899999,13.96134555844759,119.07885414062548,1.019954226352401
2025-03-18,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12145.999755859375,85554.75082397461,82139.27866899999,14.19675662529749,471.0783658593755,4.034959638039803
2025-03-19,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12195.999755859375,86017.64862060547,82139.27866899999,14.178485405537849,521.0783658593755,4.463228046277882
2025-03-20,Barclays,GB0031348658,LSE,LSE,40,11674.92139,12081.99951171875,85536.64892196655,82139.27866899999,14.124939033724512,407.0781217187505,3.486773984340725
2025-03-21,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11898.00048828125,84257.70147323608,82139.27866899999,14.120964944742258,223.07909828125048,1.9107546066419425
2025-03-22,Barclays,GB0031348658,LSE,LSE,40,11674.92139,11898.00048828125,84257.70147323608,82139.27866899999,14.120964944742258,223.07909828125048,1.9107546066419425
2024-12-05,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1836.0000610351562,1839.000061,0.0,0.0,
2024-12-06,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1843.6000061035156,1839.000061,0.0,0.0,
2024-12-07,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1843.6000061035156,1839.000061,0.0,0.0,
2024-12-08,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1843.6000061035156,1839.000061,0.0,0.0,
2024-12-09,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1836.3999938964844,1839.000061,0.0,0.0,
2024-12-10,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1835.0,1839.000061,0.0,0.0,
2024-12-11,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1825.8000183105469,1839.000061,0.0,0.0,
2024-12-12,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1813.800048828125,1839.000061,0.0,0.0,
2024-12-13,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1783.3999633789062,1839.000061,0.0,0.0,
2024-12-14,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1783.3999633789062,1839.000061,0.0,0.0,
2024-12-15,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1783.3999633789062,1839.000061,0.0,0.0,
2024-12-16,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1776.3999938964844,1839.000061,0.0,0.0,
2024-12-17,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1834.7999572753906,1839.000061,0.0,0.0,
2024-12-18,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1836.0000610351562,1839.000061,0.0,0.0,
2024-12-19,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1830.0,1839.000061,0.0,0.0,
2024-12-20,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1825.5999755859375,1839.000061,0.0,0.0,
2024-12-21,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1825.5999755859375,1839.000061,0.0,0.0,
2024-12-22,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1825.5999755859375,1839.000061,0.0,0.0,
2024-12-23,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1835.5999755859375,1839.000061,0.0,0.0,
2024-12-24,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1835.0,1839.000061,0.0,0.0,
2024-12-25,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1835.0,1839.000061,0.0,0.0,
2024-12-26,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1835.0,1839.000061,0.0,0.0,
2024-12-27,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1865.5999755859375,1839.000061,0.0,0.0,
2024-12-28,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1865.5999755859375,1839.000061,0.0,0.0,
2024-12-29,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1865.5999755859375,1839.000061,0.0,0.0,
2024-12-30,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1862.7999877929688,1839.000061,0.0,0.0,
2024-12-31,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1874.7999572753906,1839.000061,0.0,0.0,
2025-01-01,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1874.7999572753906,1839.000061,0.0,0.0,
2025-01-02,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1886.3999938964844,1839.000061,0.0,0.0,
2025-01-03,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1857.4000549316406,1839.000061,0.0,0.0,
2025-01-04,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,1857.4000549316406,1839.000061,0.0,0.0,
2025-01-05,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,6420.144958496094,6403.744965,0.0,0.0,
2025-01-06,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,6609.8443603515625,6403.744965,0.0,0.0,
2025-01-07,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,6644.881210327148,6403.744965,0.0,0.0,
2025-01-08,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,6641.281204223633,6403.744965,0.0,0.0,
2025-01-09,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,6728.632583618164,6403.744965,0.0,0.0,
2025-01-10,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,6663.532485961914,6403.744965,0.0,0.0,
2025-01-11,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,6663.532485961914,6403.744965,0.0,0.0,
2025-01-12,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,6663.532485961914,6403.744965,0.0,0.0,
2025-01-13,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,6618.486862182617,6403.744965,0.0,0.0,
2025-01-14,BNP Paribas,FR0000131104,EPA,EPA,0,0.0,0.0,6602.941207885742,6403.744965,0.0,0.0,
2025-01-15,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1862.4000549316406,8556.515350341797,8269.14502,21.765870552166376,-3.0000000683594408,-0.1608234148121884
2025-01-16,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1866.2999725341797,8591.355209350586,8269.14502,21.722998607983897,0.8999175341796217,0.04824260253276457
2025-01-17,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1867.200050354004,8737.453422546387,8269.14502,21.37007157641407,1.7999953540038405,0.09649379762690316
2025-01-18,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1867.200050354004,8737.453422546387,8269.14502,21.37007157641407,1.7999953540038405,0.09649379762690316
2025-01-19,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1867.200050354004,8737.453422546387,8269.14502,21.37007157641407,1.7999953540038405,0.09649379762690316
2025-01-20,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1888.5000228881836,20467.08179473877,19944.06641,9.22701165621783,23.099967888183528,1.2383385443924804
2025-01-21,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1893.3000183105469,20639.252700805664,19944.06641,9.173297336664913,27.89996331054681,1.495655756831572
2025-01-22,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1869.3000411987305,20654.560050964355,19944.06641,9.050301902273892,3.899986198730403,0.209069694636114
2025-01-23,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1901.400032043457,20948.618354797363,19944.06641,9.076493732619003,35.999977043456965,1.929879703121214
2025-01-24,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1908.3000183105469,20736.957244873047,19944.06641,9.202410921603988,42.89996331054681,2.2997728125695165
2025-01-25,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1908.3000183105469,24242.557373046875,23452.666537999998,7.87169434703376,42.89996331054681,2.2997728125695165
2025-01-26,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1908.3000183105469,24242.557373046875,23452.666537999998,7.87169434703376,42.89996331054681,2.2997728125695165
2025-01-27,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1926.9001007080078,23954.43389892578,23452.666537999998,8.044022700926439,61.50004570800775,3.2968823788314805
2025-01-28,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1937.4000549316406,24568.3504486084,24033.166537999998,7.885755533259169,71.99999993164056,3.8597618638775346
2025-01-29,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1940.0999450683594,24945.533237457275,24033.166537999998,7.7773440503375495,74.69989006835931,4.004497044381148
2025-01-30,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1969.8001098632812,25077.168045043945,24033.166537999998,7.854954380514976,104.40005486328118,5.5966576490361035
2025-01-31,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1971.6000366210938,25227.365398406982,24033.166537999998,7.815322787315687,106.19998162109368,5.693147769371846
2025-02-01,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1971.6000366210938,25227.365398406982,24033.166537999998,7.815322787315687,106.19998162109368,5.693147769371846
2025-02-02,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1971.6000366210938,25227.365398406982,24033.166537999998,7.815322787315687,106.19998162109368,5.693147769371846
2025-02-03,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1929.5999908447266,24782.13918685913,24033.166537999998,7.7862527374872785,64.1999358447265,3.4416175593350937
2025-02-04,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2011.5000915527344,24904.28602218628,24033.166537999998,8.076923344683584,146.1000365527343,7.832102082399387
2025-02-05,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,1992.0000457763672,24958.340854644775,24033.166537999998,7.981299948492585,126.59999077636712,6.786747455969552
2025-02-06,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2047.800064086914,25693.00811767578,24033.166537999998,7.970262005553597,182.400009086914,9.778063884902908
2025-02-07,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2083.4999084472656,25579.5707321167,24033.166537999998,8.145171513106376,218.09985344726556,11.691854134059493
2025-02-08,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2083.4999084472656,25579.5707321167,24033.166537999998,8.145171513106376,218.09985344726556,11.691854134059493
2025-02-09,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2083.4999084472656,25579.5707321167,24033.166537999998,8.145171513106376,218.09985344726556,11.691854134059493
2025-02-10,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2084.699935913086,25526.985054016113,24033.166537999998,8.166651610058056,219.29988091308587,11.756184970900833
2025-02-11,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2103.899917602539,25873.3504486084,24033.166537999998,8.131532565840144,238.499862602539,12.7854538206572
2025-02-12,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2128.2000732421875,36300.32432556152,34395.270148,5.8627577377967866,262.80001824218743,14.088131794452394
2025-02-13,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2102.999954223633,36869.32024002075,34395.270148,5.70392928465461,237.59989922363275,12.737208760489327
2025-02-14,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2098.4999084472656,37051.28137588501,34395.270148,5.663771482443475,233.09985344726556,12.495971189797437
2025-02-15,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2098.4999084472656,42681.281299591064,40028.270072,4.916675049461019,233.09985344726556,12.495971189797437
2025-02-16,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2098.4999084472656,42681.281299591064,40028.270072,4.916675049461019,233.09985344726556,12.495971189797437
2025-02-17,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2094.9000549316406,43281.691875457764,40028.270072,4.840152877941267,229.49999993164056,12.302990949125952
2025-02-18,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2132.6998901367188,43380.00524520874,40028.270072,4.916320037495321,267.2998351367187,14.329357095291748
2025-02-19,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2109.0000915527344,42633.802337646484,40028.270072,4.946779259447957,243.6000365527343,13.058862944696026
2025-02-20,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2126.100082397461,42462.97472000122,40028.270072,5.006950399534797,260.7000273974609,13.975555897443181
2025-02-21,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2133.600082397461,42744.29636001587,40028.270072,4.991543349847458,268.2000273974609,14.377614425312155
2025-02-22,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2133.600082397461,42744.29636001587,40028.270072,4.991543349847458,268.2000273974609,14.377614425312155
2025-02-23,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2133.600082397461,42744.29636001587,40028.270072,4.991543349847458,268.2000273974609,14.377614425312155
2025-02-24,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2132.4000549316406,42167.77280807495,40028.270072,5.0569425723221855,266.99999993164056,14.313283588470815
2025-02-25,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2163.300018310547,50195.836334228516,48204.269889,4.3097200411329615,297.8999633105468,15.969762760114575
2025-02-26,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2181.6000366210938,51523.90069961548,48204.269889,4.234151543261116,316.1999816210937,16.95078654970307
